QAM3ZB, G, 0, -inf, -inf, inf
2QIDLL, B, 1, inf, -inf, inf
8Q8MTS, G, 2, -18, -inf, inf
2QIDLL, B, 1, -18, -inf, -18
8Q8MTS, P, 2, -14, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
8Q8MTS, R, 2, -8, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
8Q8MTS, Y, 2, -9, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
JY9EY5, B, 2, -16, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
JY9EY5, G, 2, -18, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
JY9EY5, P, 2, -14, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
JY9EY5, Y, 2, -9, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
LN1UX5, B, 2, -16, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
LN1UX5, G, 2, -18, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
LN1UX5, P, 2, -14, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
LN1UX5, Y, 2, -9, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
RWF3IC, B, 2, -16, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
RWF3IC, G, 2, -18, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
RWF3IC, P, 2, -14, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
RWF3IC, Y, 2, -9, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
SEQRIC, B, 2, -16, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
SEQRIC, P, 2, -14, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
SEQRIC, R, 2, -8, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
SEQRIC, Y, 2, -9, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
T9MQ46, G, 2, -18, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
T9MQ46, P, 2, -14, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
T9MQ46, R, 2, -8, -inf, -18
2QIDLL, B, 1, -18, -inf, -18
T9MQ46, Y, 2, -9, -inf, -18
